subject_ID,subject_index,run,opt_betastar,opt_loss,opt_BIC,opt_rel_entropy,oneback_betastar,oneback_loss,oneback_BIC,oneback_rel_entropy,fullparam_betastar,fullparam_h,fullparam_loss,fullparam_BIC,fullparam_rel_entropy,best_model,best_model_betastar,best_model_loss,best_model_BIC,best_model_rel_entropy
5fc44569444cef8809245f94,10.0,1.0,1.7160459709591633,229.81577205191616,465.832053277875,0.46615775264080356,31.444719628480435,3.1556293856835e-06,6.2005154853014615,6.400870923904107e-09,35.12718266688015,0.5133104889632467,3.3015165014423614e-07,12.40101900838868,6.696788030287555e-10,oneback,31.444719628480435,3.1556293856835e-06,6.2005154853014615,6.400870923904107e-09
5fc44569444cef8809245f94,10.0,2.0,1.724463049956763,229.00264915525636,464.2058074845554,0.46063510476748865,10.330797806082519,7.199494288830626,20.599497751703943,0.01073012532240606,10.918069915356272,0.6302560404914723,6.506621611096345,25.41426157027807,0.009324704069395352,oneback,10.330797806082519,7.199494288830626,20.599497751703943,0.01073012532240606
60bf9943e4e04642d4634ecc,11.0,1.0,0.7154761119121197,317.0978374692461,640.3961841125349,0.2016708752717443,1.8355311518684891,276.956235006079,560.1129791862007,0.12024774654321074,1.9699988805099928,0.37228281213405734,274.9775215397316,562.3560614275485,0.1162341289644128,oneback,1.8355311518684891,276.956235006079,560.1129791862007,0.12024774654321074
60bf9943e4e04642d4634ecc,11.0,2.0,0.8856172816067782,305.0652330216467,616.3309752173361,0.23120557090844804,2.3876250710521205,241.62481999778882,489.4501491696203,0.10252319154970997,2.418682252399154,0.4706950034966729,241.4756395611094,495.35229747030417,0.10222059431506614,oneback,2.3876250710521205,241.62481999778882,489.4501491696203,0.10252319154970997
61103c2b7810420e5f23f437,12.0,1.0,2.3795536641940935,168.71971157959695,343.6399323332366,0.14932786813729113,2.590776500701872,228.19018885010837,462.5808868742594,0.26995763947707097,3.054056070711872,0.9350631129066096,154.09765125907853,320.5963208662424,0.11966851657437352,fullparam,3.054056070711872,154.09765125907853,320.5963208662424,0.11966851657437352
61103c2b7810420e5f23f437,12.0,2.0,2.51778710274808,157.23926186251884,320.67903289908037,0.16207165324853368,2.8633222320122953,210.20817549247474,426.61686015899215,0.26951366872511767,3.6549571563551466,0.9105841301723634,133.18171096612502,278.7644402803354,0.11327337556822169,fullparam,3.6549571563551466,133.18171096612502,278.7644402803354,0.11327337556822169
5bed01c8306ec30001fb80e2,13.0,1.0,2.965272851698829,123.98421528334384,254.16893974073037,0.153218293883859,2.021305486662205,265.3911232547887,536.9827556836201,0.4400477218178242,3.373860953549826,0.9674564990756348,117.43587925163523,247.27277685135584,0.1399356650162959,fullparam,3.373860953549826,117.43587925163523,247.27277685135584,0.1399356650162959
5bed01c8306ec30001fb80e2,13.0,2.0,3.3917604797730316,97.99512139696927,202.1907519679812,0.12807065249938684,1.764076795422906,281.27546279790647,568.7514347698557,0.49983605087856975,3.284653226758285,1.0,92.43436983269059,197.26975801346657,0.11679123756170194,fullparam,3.284653226758285,92.43436983269059,197.26975801346657,0.11679123756170194
6642864514779d1334695e65,14.0,1.0,3.3245419601963118,101.7321218969565,209.66475296795568,0.10617956354612586,2.1383475266757603,257.9051129021976,522.0107349784379,0.422960478364059,3.6442245913951905,0.9753147204963113,97.97585117321853,208.35272069452245,0.09856035315314823,fullparam,3.6442245913951905,97.97585117321853,208.35272069452245,0.09856035315314823
6642864514779d1334695e65,14.0,2.0,4.47249951567974,53.62031503026904,113.44113923458077,0.06823428218328939,2.2395579271562247,251.3391398937726,508.8787889615879,0.4692866652735603,5.233019605592975,0.974499321481662,47.929737985170746,108.26049431842688,0.05669152955631514,fullparam,5.233019605592975,47.929737985170746,108.26049431842688,0.05669152955631514
